date,weighted_tavg,weighted_prcp
2017-12-03,3.817128191950194,0.07836456802700013
2017-12-04,2.766308352724628,0.058790089623645736
2017-12-05,-0.8720279900532724,0.1683736736505926
2017-12-06,-1.9283472217796678,0.02737327073987389
2017-12-07,-2.588651975274589,0.009193825387304705
2017-12-08,-0.03824069489885021,0.024792735543072382
2017-12-09,0.9382135783819533,0.042838470914437106
2017-12-10,2.5741234661164065,0.006035821697719353
2017-12-11,2.0725062838950548,0.005154047982017506
2017-12-12,1.6820585395412375,0.01030759610392436
2017-12-13,2.487180794188988,0.0416468048496293
2017-12-14,0.6154280877953213,0.010553813182466924
2017-12-15,0.7414032332815295,0.0826797408386778
2017-12-16,1.3576479879389,0.16283372391191037
2017-12-17,0.5601686542677645,0.035691635880950645
2017-12-18,1.8843041051455458,0.27312911810032786
2017-12-19,1.0754485914552654,0.38168298492501485
2017-12-20,-0.6902003930431043,0.41589125482111394
2017-12-21,-2.9290909943017813,0.07446441027476788
2017-12-22,-3.4151623436316867,0.2228219152273082
2017-12-23,-4.058015298353862,0.23300787201239234
2017-12-24,-5.668516993849453,0.08032604716966528
2017-12-25,-7.64575155107975,0.07366452037842186
2017-12-26,-10.328374167773934,0.022218574353497427
2017-12-27,-8.965289434929854,0.07626225998490974
2017-12-28,-6.699947632941643,0.18209405972142087
2017-12-29,-6.358406259694823,0.4433482369813658
2017-12-30,-10.12175735156453,0.17583792242433205
2017-12-31,-10.71929942992509,0.005829408296447765
2018-01-01,-11.11780600443579,0.002089420217222656
2018-01-02,-7.455794437571175,0.007362959313252133
2018-01-03,-4.4475373271117755,0.006023609000972904
2018-01-04,-4.223548785768822,0.03938183681506326
2018-01-05,-3.995985656547326,0.02218316599788907
2018-01-06,-2.060766132128176,0.015779646560439013
2018-01-07,1.6462068673409262,0.021691900714900358
2018-01-08,0.7882834985513255,0.05676494436063955
2018-01-09,2.277672465144608,0.06566991735529316
2018-01-10,0.18317985595367728,0.35227757324722286
2018-01-11,-6.058537355463492,0.26413507066983666
2018-01-12,-8.420887453052847,0.22837898717861035
2018-01-13,-6.805878128461332,0.0758486898801176
2018-01-14,-2.405191373708502,0.1047563306636877
2018-01-15,-6.5785896892071065,0.019432767515837866
2018-01-16,-8.88624437014813,0.05528882341653261
2018-01-17,-3.776023582375078,0.026505095633590638
2018-01-18,0.06673228953948512,0.05220064200898421
2018-01-19,2.5395337094701618,0.041092034962508454
2018-01-20,2.1419062261275954,0.011583045114359621
2018-01-21,0.543204786100526,0.1814058078675484
2018-01-22,-0.564446254730611,0.09952066912440401
2018-01-23,-1.3286952400830059,0.09504990126674889
2018-01-24,-1.0386513921273777,0.0141799773592949
2018-01-25,1.022771928373944,0.03269143011368457
2018-01-26,1.6641328816284129,0.039249998291262626
2018-01-27,-1.6788739968676598,0.09581629414137119
2018-01-28,-2.8034620761291094,0.12029276271159751
2018-01-29,-2.373310533551855,0.016570825892431022
2018-01-30,1.3903881826511442,0.021579871528501056
2018-01-31,-0.41220658019090406,0.04864257025025139
2018-02-01,-4.548316518988777,0.052649083814715315
2018-02-02,-3.444157402909703,0.18672091039956257
2018-02-03,-2.356724099689989,0.4768171087308859
2018-02-04,-5.90101226964465,0.46176468666721054
2018-02-05,-5.1853762366881435,0.14776621424895972
2018-02-06,-6.681467807541078,0.09814519430022856
2018-02-07,-5.661899318269287,0.2229787281702117
2018-02-08,-3.465868336385458,0.44031705962535483
2018-02-09,-4.010799599718159,0.07290915285428491
2018-02-10,-7.690724122449326,0.15801853323571927
2018-02-11,-5.378303509029615,0.22197089465767386
2018-02-12,-6.539737054572654,0.023228350023012705
2018-02-13,-2.3718415924389546,0.015128238521874646
2018-02-14,3.0004208061258795,0.207935675191235
2018-02-15,0.784579865755652,0.18775514644632288
2018-02-16,-2.240375134987404,0.08739014691409132
